@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric

@data
623,'2018/04/07 15:48:08:741',7,397.37085,276.913391,29.289755,400.232269,254.787994,35.059235,380.269806,265.71759,35.284805,339.840027,274.785309,33.744286,305.935242,275.385529,31.237009,0,0,0,0,0,1,0,0,0
624,'2018/04/07 15:48:08:792',7,397.908508,276.381653,29.376245,401.342621,255.050003,34.834015,379.561249,266.086761,35.251453,338.982178,274.982117,33.668522,305.026306,275.400543,31.164717,0,0,0,0,0,1,0,0,0
625,'2018/04/07 15:48:08:843',7,399.419281,275.138275,29.410015,400.848083,256.180908,34.506779,377.535797,267.042358,35.017593,336.524536,275.308136,33.341972,302.389221,275.094635,30.884274,0,0,0,0,0,1,0,0,0
626,'2018/04/07 15:48:08:891',7,399.754791,274.854706,29.308695,401.176514,256.215576,34.335892,377.098663,267.15509,34.867233,335.952209,275.260193,33.172668,301.734802,274.85498,30.729218,0,0,0,0,0,1,0,0,0
627,'2018/04/07 15:48:08:944',7,400.333801,274.818726,29.180321,401.892273,256.200928,34.19495,377.393219,267.194702,34.805206,336.347717,275.35376,33.032349,302.076843,274.968018,30.59384,0,0,0,0,0,1,0,0,0
628,'2018/04/07 15:48:08:993',7,401.303986,275.111084,29.046375,402.88501,256.475159,34.069,377.952362,267.474304,34.755264,337.037415,275.69043,32.903965,302.676605,275.306885,30.457592,0,0,0,0,0,1,0,0,0
629,'2018/04/07 15:48:09:043',7,402.467316,275.306458,28.858799,403.910522,256.650818,33.868355,378.464111,267.562927,34.731216,337.385193,275.877686,32.942959,303.09729,275.854767,30.432899,0,0,0,0,0,1,0,0,0
630,'2018/04/07 15:48:09:092',7,403.293335,275.404999,28.923666,404.500061,256.412292,33.926792,378.674072,267.458466,34.81102,337.295135,275.612427,33.115841,303.012146,275.769104,30.536591,0,0,0,0,0,1,0,0,0
631,'2018/04/07 15:48:09:140',7,402.809418,275.809753,29.366377,404.593842,255.438736,34.33287,378.745209,266.636353,35.299919,338.203033,275.3797,33.468365,304.003906,276.019775,30.855814,0,0,0,0,0,1,0,0,0
632,'2018/04/07 15:48:09:192',7,402.636444,276.122223,29.406042,405.362488,254.320374,34.415314,379.94278,265.864563,35.392067,339.919586,275.187408,33.620079,305.821167,276.451843,30.991543,0,0,0,0,0,1,0,0,0
633,'2018/04/07 15:48:09:243',7,402.795624,276.589142,29.363869,406.292938,253.767685,34.418369,381.136169,265.548096,35.453545,341.633698,275.348389,33.723175,307.588013,277.085876,31.098726,0,0,0,0,0,1,0,0,0
634,'2018/04/07 15:48:09:293',7,402.652405,276.478333,29.267336,406.285065,253.355515,34.32217,380.890625,265.106384,35.424294,341.66745,275.027771,33.680801,307.617767,276.876587,31.052862,0,0,0,0,0,1,0,0,0
635,'2018/04/07 15:48:09:344',7,402.753113,276.215332,28.979984,405.067139,254.143433,34.064533,378.381439,265.703735,35.171658,338.910156,274.854187,33.289307,304.512115,275.882721,30.678261,0,0,0,0,0,1,0,0,0
636,'2018/04/07 15:48:09:392',7,404.087433,275.896912,29.000322,405.100311,254.155334,34.057037,377.586884,265.788818,35.212147,338.557434,274.9617,33.199722,304.004822,275.843811,30.602736,0,0,0,0,0,1,0,0,0
637,'2018/04/07 15:48:09:441',7,404.513123,276.061462,29.01379,405.713715,254.446701,34.123238,377.718597,266.321106,35.161942,338.334595,275.075134,33.214226,303.60083,275.770355,30.611925,0,0,0,0,0,1,0,0,0
638,'2018/04/07 15:48:09:491',7,404.21048,276.407623,28.390934,405.631348,255.939926,33.502747,377.036621,267.665497,34.496819,336.969482,275.499023,32.587105,301.694092,275.584961,30.000069,0,0,0,0,0,1,0,0,0
639,'2018/04/07 15:48:09:544',7,405.250702,276.266632,28.335312,405.434448,256.620758,33.327866,375.818726,267.991791,34.528511,335.755676,275.500427,32.545311,300.09729,275.530304,29.847612,0,0,0,0,0,1,0,0,0
640,'2018/04/07 15:48:09:594',7,406.233917,276.503174,28.544443,406.330872,256.680634,33.606598,376.044861,268.168945,34.827507,336.375702,275.796753,32.816917,299.810638,275.987701,30.171297,0,0,0,0,0,1,0,0,0
641,'2018/04/07 15:48:09:640',7,406.271729,276.989502,28.795908,406.707275,257.237854,33.914276,375.775696,268.747742,35.144344,336.318298,276.266479,33.079575,299.347809,276.295044,30.46858,0,0,0,0,0,1,0,0,0
642,'2018/04/07 15:48:09:690',7,407.096802,276.424347,28.85556,406.899139,257.390503,33.975727,375.347626,268.915405,35.18898,336.081055,276.338501,33.105606,299.141449,276.458344,30.43331,0,0,0,0,0,1,0,0,0
643,'2018/04/07 15:48:09:741',7,407.731384,276.610107,29.031809,407.89325,257.264954,34.28207,376.329529,269.185883,35.390785,337.053467,276.51474,33.361065,299.743561,276.815765,30.692776,0,0,0,0,0,1,0,0,0
644,'2018/04/07 15:48:09:809',7,407.212158,276.49353,29.050392,407.664886,257.368469,34.394054,375.366028,269.099396,35.545547,336.404449,276.363617,33.459908,298.855408,276.716064,30.76009,0,0,0,0,0,1,0,0,0
645,'2018/04/07 15:48:09:863',7,405.550995,276.006775,28.853918,406.083435,257.670532,34.297058,373.059723,269.348938,35.331875,333.782196,275.889771,33.257469,295.999329,275.852478,30.509504,0,0,0,0,0,1,0,0,0
646,'2018/04/07 15:48:09:927',7,405.848938,275.326141,28.988527,406.23349,257.42511,34.36639,373.198151,269.084137,35.480625,333.939026,275.512756,33.504745,295.786682,276.032227,30.656181,0,0,0,0,0,1,0,0,0
647,'2018/04/07 15:48:09:975',7,405.32901,274.269592,28.710409,405.754333,257.06665,34.113602,372.541748,268.699829,35.32085,333.406128,274.842041,33.367546,294.871643,275.405212,30.435558,0,0,0,0,0,1,0,0,0
648,'2018/04/07 15:48:10:024',7,405.108826,273.78418,28.769278,405.570618,256.858398,34.170216,371.448151,267.944031,35.64415,332.845123,274.110657,33.676575,294.270447,275.030212,30.554153,0,0,0,0,0,1,0,0,0
649,'2018/04/07 15:48:10:078',7,405.293121,273.727722,28.853962,405.710846,256.922913,34.307045,371.703583,268.071777,35.687206,332.923279,274.247314,33.770264,294.287292,275.119263,30.667608,0,0,0,0,0,1,0,0,0
650,'2018/04/07 15:48:10:127',7,405.784424,273.868439,29.033598,406.367004,257.191986,34.479912,372.820953,268.469574,35.838348,333.767365,274.682526,33.962181,294.97757,275.463837,30.921227,0,0,0,0,0,1,0,0,0
651,'2018/04/07 15:48:10:176',7,405.637512,273.665771,29.089561,405.981079,256.979645,34.523746,372.527954,268.210632,35.902153,333.509155,274.487732,33.998848,294.816162,275.263489,30.949095,0,0,0,0,0,1,0,0,0
652,'2018/04/07 15:48:10:226',7,405.514038,273.557312,29.072592,405.832092,256.91748,34.517578,372.511658,268.204773,35.950127,333.336853,274.250305,34.08815,294.650909,275.012817,30.969093,0,0,0,0,0,1,0,0,0
653,'2018/04/07 15:48:10:275',7,404.894562,273.749054,28.854303,405.392548,257.279419,34.396389,371.031036,267.855865,36.191139,332.673096,274.049561,34.035469,293.845825,274.66449,30.830835,0,0,0,0,0,1,0,0,0
654,'2018/04/07 15:48:10:324',7,405.239624,273.52417,28.871214,405.55661,256.589966,34.671455,370.234863,267.109985,36.552505,333.113892,273.795319,34.204418,294.014099,274.437073,30.972242,0,0,0,0,0,1,0,0,0
655,'2018/04/07 15:48:10:374',7,405.415314,273.541687,28.953041,405.566101,256.299713,34.902878,369.502502,266.835754,36.727562,333.276886,273.874207,34.240154,293.751862,274.259155,31.076263,0,0,0,0,0,1,0,0,0
656,'2018/04/07 15:48:10:425',7,404.599792,273.643494,28.908569,404.605743,256.515137,34.935699,367.671783,267.139404,36.63438,331.925049,274.154358,34.031841,291.858093,273.920593,30.954826,0,0,0,0,0,1,0,0,0
657,'2018/04/07 15:48:10:474',7,404.648499,273.282532,28.904839,404.254944,256.556946,34.964188,366.510559,267.249146,36.541275,331.576904,274.615021,33.728134,291.017548,273.78772,30.782166,0,0,0,0,0,1,0,0,0
658,'2018/04/07 15:48:10:525',7,405.435913,272.705261,28.915724,404.19812,256.522522,34.922142,365.81488,267.142395,36.438053,330.910065,274.673859,33.512222,289.951416,273.539795,30.646027,0,0,0,0,0,1,0,0,0
659,'2018/04/07 15:48:10:578',7,406.727142,272.0961,28.979639,404.576294,256.66687,34.928032,367.557343,267.971863,36.136688,329.569214,273.948547,33.713242,288.617828,273.193146,30.706926,0,0,0,0,0,1,0,0,0
660,'2018/04/07 15:48:10:628',7,338.23999,271.451416,38.44635,329.790588,273.430969,31.315231,331.80246,280.615601,30.110573,341.709961,276.568451,26.20783,365.385742,268.626129,24.602592,0,0,0,0,0,1,0,0,0
661,'2018/04/07 15:48:10:679',7,339.223053,269.566956,38.659275,332.097198,272.988525,31.510357,333.863342,279.91925,30.209272,342.66333,276.317963,26.211569,366.687317,268.449799,24.625557,0,0,0,0,0,1,0,0,0
662,'2018/04/07 15:48:10:725',7,339.915466,265.620667,38.3283,332.8909,271.014587,31.094259,337.383972,278.265564,30.249897,342.092896,275.05307,25.756519,365.366577,267.18338,24.009907,0,0,0,0,0,1,0,0,0
663,'2018/04/07 15:48:10:774',7,334.047272,262.843872,37.836269,333.577332,270.620789,30.376194,341.13562,277.817078,29.864784,345.814941,276.091583,25.347986,365.675446,267.419983,23.108335,0,0,0,0,0,1,0,0,0
664,'2018/04/07 15:48:10:824',7,331.260925,261.683838,38.186264,339.756866,270.958374,31.594124,346.654358,277.671143,30.541733,346.655212,276.171753,25.386942,366.212067,267.51236,23.114222,0,0,0,0,0,1,0,0,0
665,'2018/04/07 15:48:10:874',7,330.485504,262.748962,38.913639,340.467712,271.743835,32.730949,348.326416,278.481232,31.644392,343.161957,276.30719,25.912355,364.346313,268.282715,23.798306,0,0,0,0,0,1,0,0,0
666,'2018/04/07 15:48:10:924',7,326.989441,261.753357,38.919472,340.121307,271.253937,33.200577,349.180939,278.060547,32.13237,341.954041,276.364746,25.99596,364.341125,268.76178,23.994148,0,0,0,0,0,1,0,0,0
667,'2018/04/07 15:48:10:975',7,324.646545,261.043823,39.057289,340.623138,270.868774,33.748333,349.961304,277.746185,32.582672,342.503632,276.739624,26.2698,365.342682,269.172607,24.292065,0,0,0,0,0,1,0,0,0
668,'2018/04/07 15:48:11:028',7,323.469177,260.877686,39.192127,340.766205,270.762939,34.082424,350.321106,277.687836,32.873016,342.840851,277.003418,26.455938,366.125427,269.49704,24.509066,0,0,0,0,0,1,0,0,0
669,'2018/04/07 15:48:11:078',7,321.05838,260.895691,38.750469,339.694397,270.721039,33.868626,350.494476,277.615723,32.728638,341.770538,277.178772,26.051725,365.569214,269.760986,24.127945,0,0,0,0,0,1,0,0,0
670,'2018/04/07 15:48:11:126',7,320.131897,261.080811,38.58564,339.993652,270.742188,33.943882,351.768555,277.615356,32.82061,342.079803,277.524475,25.986237,365.666565,270.036102,23.988661,0,0,0,0,0,1,0,0,0
671,'2018/04/07 15:48:11:175',7,317.250549,262.195801,40.020622,329.860107,270.520386,34.259514,334.086304,276.909363,32.387318,340.327545,277.070557,27.733366,364.684418,269.927856,25.940367,0,0,0,0,0,1,0,0,0
672,'2018/04/07 15:48:11:225',7,325.819031,266.07901,41.892025,332.073273,273.380371,35.162048,338.092957,280.207581,34.158825,348.569824,280.0271,30.117813,371.028595,271.626099,28.057266,0,0,0,0,0,1,0,0,0
673,'2018/04/07 15:48:11:275',7,326.262512,265.768066,41.947575,331.947174,273.338623,35.132866,338.50705,280.198486,34.282162,349.323547,280.242615,30.282051,371.541473,271.882935,28.208666,0,0,0,0,0,1,0,0,0
674,'2018/04/07 15:48:11:342',7,327.16861,264.799774,42.006447,332.183044,273.112518,35.202595,339.112457,280.015594,34.441113,350.690735,280.336243,30.504196,372.069458,271.998901,28.365625,0,0,0,0,0,1,0,0,0
675,'2018/04/07 15:48:11:391',7,328.007141,263.292725,42.041252,332.383423,273.068024,35.19561,339.637024,279.978058,34.498402,351.28067,280.37384,30.541544,372.316437,272.060242,28.397596,0,0,0,0,0,1,0,0,0
676,'2018/04/07 15:48:11:442',7,327.425629,263.010925,41.98777,331.840424,273.135254,35.15403,339.459503,280.01297,34.493561,352.641479,280.584717,30.689144,372.503052,272.076111,28.445242,0,0,0,0,0,1,0,0,0
677,'2018/04/07 15:48:11:495',7,328.672333,262.637573,42.023758,332.622467,273.351135,35.138321,340.928192,280.176941,34.569565,354.126831,280.639099,30.70508,373.431396,271.94931,28.44602,0,0,0,0,0,1,0,0,0
678,'2018/04/07 15:48:11:543',7,331.204254,258.565918,42.064766,333.583618,273.81311,35.179111,342.119537,280.606934,34.619709,355.075043,281.008789,30.721222,374.087952,272.235291,28.451788,0,0,0,0,0,1,0,0,0
679,'2018/04/07 15:48:11:590',7,332.883057,255.088135,42.324287,336.880524,276.832886,35.223881,346.086853,283.346497,34.602539,358.521973,282.866791,30.61886,376.530426,273.356934,28.448864,0,0,0,0,0,1,0,0,0
680,'2018/04/07 15:48:11:640',7,335.165314,252.880066,42.361507,342.999298,282.2276,34.747829,352.368591,288.241699,33.892956,364.180206,285.947021,29.885136,380.640289,275.245056,27.891401,0,0,0,0,0,1,0,0,0
681,'2018/04/07 15:48:11:695',7,337.128815,246.305115,42.163975,348.90033,285.011383,34.512421,357.788391,290.554321,33.422916,369.292511,287.289551,29.491812,384.273682,275.835388,27.566921,0,0,0,0,0,1,0,0,0
682,'2018/04/07 15:48:11:743',7,338.338745,242.814117,42.136219,351.578369,286.83606,34.399487,360.223114,292.131897,33.20163,371.453186,288.336426,29.302279,385.62677,276.496826,27.416729,0,0,0,0,0,1,0,0,0
683,'2018/04/07 15:48:11:791',7,339.386963,241.193176,42.091904,355.251892,290.265442,34.057114,363.756348,295.213989,32.730042,374.702332,290.698242,28.902851,387.984406,278.37384,27.108412,0,0,0,0,0,1,0,0,0
684,'2018/04/07 15:48:11:840',7,336.920044,235.016418,41.749237,357.324615,291.919861,33.872078,366.000671,296.66925,32.48584,377.144775,291.750977,28.758204,389.84552,279.150818,27.034962,0,0,0,0,0,1,0,0,0
685,'2018/04/07 15:48:11:894',7,342.557159,234.77298,41.879883,360.95459,297.153564,34.158527,366.36734,301.136871,32.289963,380.957245,296.826996,29.127977,393.600189,284.142883,27.448408,0,0,0,0,0,1,0,0,0
686,'2018/04/07 15:48:11:944',7,341.723602,235.77771,41.830578,362.118103,299.638733,33.52784,365.622223,302.461426,31.2726,383.207031,298.221375,28.642559,395.35611,285.058838,27.156923,0,0,0,0,0,1,0,0,0
687,'2018/04/07 15:48:11:994',7,340.305054,235.925629,41.825348,361.896088,300.467896,33.133629,365.624786,303.063171,30.873829,383.853302,298.659363,28.376255,395.801178,285.285492,26.992929,0,0,0,0,0,1,0,0,0
688,'2018/04/07 15:48:12:043',7,339.361298,236.500153,41.799568,361.466675,301.162964,32.765503,365.62027,303.704407,30.545105,383.932983,299.084045,28.09203,395.809265,285.599335,26.79208,0,0,0,0,0,1,0,0,0
689,'2018/04/07 15:48:12:094',7,338.940063,236.490662,41.720909,361.638153,301.424561,32.641304,365.84903,303.912109,30.423449,384.157288,299.201965,27.981606,396.03772,285.697418,26.716782,0,0,0,0,0,1,0,0,0
690,'2018/04/07 15:48:12:142',7,338.91507,236.674927,41.61808,361.89151,301.726379,32.506065,366.118958,304.151611,30.286539,384.412994,299.356598,27.852169,396.33844,285.839447,26.621571,0,0,0,0,0,1,0,0,0
691,'2018/04/07 15:48:12:191',7,338.303864,236.148773,41.440445,361.960419,301.607727,32.517399,365.847626,303.931824,30.247065,384.638885,299.329254,27.876657,396.602539,285.85202,26.641249,0,0,0,0,0,1,0,0,0
692,'2018/04/07 15:48:12:241',7,337.860687,236.035156,41.291874,362.092285,301.514954,32.457767,366.091553,303.868652,30.197756,385.066315,299.300629,27.859558,396.958679,285.818542,26.631454,0,0,0,0,0,1,0,0,0
693,'2018/04/07 15:48:12:291',7,337.309875,236.653351,41.211979,363.292755,301.825439,32.404549,367.284363,304.087158,30.130104,386.431946,299.457153,27.839281,398.008545,285.894012,26.633177,0,0,0,0,0,1,0,0,0
694,'2018/04/07 15:48:12:344',7,337.049744,237.041168,41.108994,363.427368,301.899963,32.301685,367.637482,304.170715,30.044228,386.788513,299.46698,27.770147,398.338257,285.876434,26.591631,0,0,0,0,0,1,0,0,0
695,'2018/04/07 15:48:12:395',7,337.181061,237.689728,41.173042,363.240417,302.323486,32.308254,367.445526,304.564453,30.051203,386.60141,299.835938,27.781786,398.240265,286.249756,26.625175,0,0,0,0,0,1,0,0,0
696,'2018/04/07 15:48:12:444',7,337.420715,238.14267,41.162132,362.977051,302.641357,32.22934,367.159393,304.860168,29.971952,386.234406,300.106812,27.695852,397.966827,286.530304,26.553976,0,0,0,0,0,1,0,0,0
697,'2018/04/07 15:48:12:494',7,338.308228,238.590454,41.068466,362.513885,303.029114,32.065441,367.009583,305.355286,29.840418,385.539978,300.472778,27.507147,397.455109,286.93396,26.37677,0,0,0,0,0,1,0,0,0
698,'2018/04/07 15:48:12:546',7,338.979706,238.763885,40.957981,362.480286,303.282501,31.993528,366.957794,305.623474,29.758263,385.289276,300.729736,27.400816,397.35025,287.236206,26.269875,0,0,0,0,0,1,0,0,0
699,'2018/04/07 15:48:12:593',7,339.106354,238.845703,40.891514,362.531372,303.445801,31.971163,366.964783,305.762817,29.717876,385.156464,300.855225,27.346437,397.298584,287.39032,26.216146,0,0,0,0,0,1,0,0,0
700,'2018/04/07 15:48:12:642',7,339.280457,238.911041,40.844467,362.562073,303.548676,31.958002,367.019684,305.864166,29.695669,385.07077,300.929932,27.312391,397.267944,287.48645,26.183159,0,0,0,0,0,1,0,0,0
701,'2018/04/07 15:48:12:694',7,339.315399,238.934418,40.808281,362.596863,303.627869,31.951052,367.053711,305.93042,29.678852,385.009216,300.97937,27.288588,397.247864,287.553467,26.160568,0,0,0,0,0,1,0,0,0
702,'2018/04/07 15:48:12:742',7,341.234955,239.141693,40.725803,363.908386,303.747375,31.962013,368.221863,306.017212,29.672613,386.036926,301.052307,27.273624,398.156311,287.621307,26.136034,0,0,0,0,0,1,0,0,0
703,'2018/04/07 15:48:12:792',7,342.700806,239.214111,40.646923,364.420532,303.765106,31.973751,368.616486,306.014465,29.668547,386.382019,301.072754,27.269257,398.46936,287.651367,26.123457,0,0,0,0,0,1,0,0,0
704,'2018/04/07 15:48:12:860',7,344.065857,239.625854,40.57885,364.597443,303.814545,32.001606,368.660278,306.043243,29.680016,386.264435,301.091553,27.275021,398.204346,287.663391,26.117907,0,0,0,0,0,1,0,0,0
705,'2018/04/07 15:48:12:908',7,344.025543,239.80722,40.509445,363.82016,304.131714,32.029999,367.723969,306.421295,29.704128,385.026855,301.500854,27.265663,396.795227,288.095825,26.070374,0,0,0,0,0,1,0,0,0
706,'2018/04/07 15:48:12:962',7,343.428223,239.753998,40.500557,363.187134,304.263916,32.066643,367.157745,306.60968,29.740961,384.206726,301.677612,27.281946,395.971802,288.306702,26.071222,0,0,0,0,0,1,0,0,0
707,'2018/04/07 15:48:13:010',7,342.400604,239.514343,40.504513,362.877289,304.257263,32.075516,366.902863,306.601318,29.741211,383.777222,301.634216,27.272743,395.633331,288.302551,26.063559,0,0,0,0,0,1,0,0,0
708,'2018/04/07 15:48:13:057',7,342.350647,239.35553,40.484657,363.002472,304.188477,32.085526,367.09082,306.541351,29.744987,383.784332,301.542084,27.264904,395.697083,288.243164,26.053907,0,0,0,0,0,1,0,0,0
709,'2018/04/07 15:48:13:109',7,341.764801,239.18924,40.455551,362.88147,304.174194,32.11116,367.018921,306.521606,29.75757,383.645874,301.52182,27.275877,395.620117,288.25531,26.06221,0,0,0,0,0,1,0,0,0
710,'2018/04/07 15:48:13:157',7,341.282379,238.930817,40.446537,362.464935,304.127136,32.157036,366.64502,306.500549,29.797316,383.24881,301.545715,27.31321,395.335205,288.330078,26.090919,0,0,0,0,0,1,0,0,0
711,'2018/04/07 15:48:13:209',7,341.544891,238.438141,40.400707,362.204254,303.876831,32.200226,366.414368,306.307434,29.840599,382.980804,301.421326,27.347361,395.193817,288.266113,26.109163,0,0,0,0,0,1,0,0,0
712,'2018/04/07 15:48:13:261',7,342.303619,238.208252,40.392349,361.767151,303.897644,32.274345,366.016327,306.362762,29.906353,382.55365,301.546539,27.408037,394.975464,288.467529,26.16082,0,0,0,0,0,1,0,0,0
713,'2018/04/07 15:48:13:311',7,342.192902,238.457581,40.422058,362.046448,304.197632,32.279114,366.356323,306.637817,29.902719,382.921021,301.808105,27.415865,395.355835,288.726379,26.176435,0,0,0,0,0,1,0,0,0
714,'2018/04/07 15:48:13:364',7,340.517456,238.882324,40.427605,360.428223,304.471069,32.139366,365.34433,306.991882,29.800667,381.802399,302.058105,27.319899,394.349945,288.971313,26.109283,0,0,0,0,0,1,0,0,0
715,'2018/04/07 15:48:13:411',7,339.27301,239.579956,40.428131,360.251678,304.803223,31.967899,365.762085,307.268799,29.635616,381.807953,302.03006,27.146158,394.45166,288.897614,25.993618,0,0,0,0,0,1,0,0,0
716,'2018/04/07 15:48:13:459',7,338.272339,239.706879,40.401215,360.062256,304.974915,31.956097,365.871552,307.428925,29.622431,381.694183,302.077789,27.119879,394.374786,288.948486,25.980246,0,0,0,0,0,1,0,0,0
717,'2018/04/07 15:48:13:511',7,337.269135,238.914185,40.329861,360.69574,304.588196,32.14196,366.404297,307.03302,29.760878,382.502899,301.883514,27.307837,395.01004,288.781708,26.126675,0,0,0,0,0,1,0,0,0
718,'2018/04/07 15:48:13:558',7,336.578674,238.254486,40.239277,360.813568,304.023987,32.199829,366.47937,306.432373,29.759085,383.635101,301.779083,27.476143,395.901794,288.697632,26.248569,0,0,0,0,0,1,0,0,0
719,'2018/04/07 15:48:13:608',7,336.116791,237.925568,40.185738,360.278687,303.642822,32.15147,366.400055,306.201538,29.747353,383.867432,301.693604,27.513985,396.126801,288.639038,26.272694,0,0,0,0,0,1,0,0,0
